State_Result_ID,Release Period,State,Measure ID,Bottom-box Percentage,Middle-box Percentage,Top-box Percentage
3755,07_2022,MA,H_COMP_5,20,18,62
3756,07_2022,MA,H_COMP_6,12,0,88
3757,07_2022,MA,H_COMP_7,6,43,51
3758,07_2022,MA,H_HSP_RATING,8,22,70
3759,07_2022,MA,H_QUIET_HSP,15,34,51
3760,07_2022,MA,H_RECMND,5,24,71
3761,07_2022,MD,H_CLEAN_HSP,13,20,67
3762,07_2022,MD,H_COMP_1,7,18,75
3763,07_2022,MD,H_COMP_2,7,17,76
3764,07_2022,MD,H_COMP_3,16,27,57
3765,07_2022,MD,H_COMP_5,24,19,57
3766,07_2022,MD,H_COMP_6,14,0,86
3767,07_2022,MD,H_COMP_7,8,44,48
3768,07_2022,MD,H_HSP_RATING,11,24,65
3769,07_2022,MD,H_QUIET_HSP,13,30,57
3770,07_2022,MD,H_RECMND,8,27,65
3771,07_2022,ME,H_CLEAN_HSP,7,17,76
3772,07_2022,ME,H_COMP_1,3,13,84
3773,07_2022,ME,H_COMP_2,4,13,83
3774,07_2022,ME,H_COMP_3,7,23,70
3775,07_2022,ME,H_COMP_5,16,17,67
3776,07_2022,ME,H_COMP_6,11,0,89
3777,07_2022,ME,H_COMP_7,4,40,56
3778,07_2022,ME,H_HSP_RATING,6,19,75
3779,07_2022,ME,H_QUIET_HSP,10,32,58
3780,07_2022,ME,H_RECMND,4,21,75
3781,07_2022,MI,H_CLEAN_HSP,10,18,72
3782,07_2022,MI,H_COMP_1,4,14,82
3783,07_2022,MI,H_COMP_2,5,15,80
3784,07_2022,MI,H_COMP_3,8,22,70
3785,07_2022,MI,H_COMP_5,18,18,64
3786,07_2022,MI,H_COMP_6,12,0,88
3787,07_2022,MI,H_COMP_7,5,42,53
3788,07_2022,MI,H_HSP_RATING,8,19,73
3789,07_2022,MI,H_QUIET_HSP,10,29,61
3790,07_2022,MI,H_RECMND,5,25,70
3791,07_2022,MN,H_CLEAN_HSP,7,16,77
3792,07_2022,MN,H_COMP_1,2,14,84
3793,07_2022,MN,H_COMP_2,3,12,85
3794,07_2022,MN,H_COMP_3,5,20,75
3795,07_2022,MN,H_COMP_5,14,18,68
3796,07_2022,MN,H_COMP_6,11,0,89
3797,07_2022,MN,H_COMP_7,4,40,56
3798,07_2022,MN,H_HSP_RATING,5,16,79
3799,07_2022,MN,H_QUIET_HSP,6,24,70
3800,07_2022,MN,H_RECMND,3,20,77
3801,07_2022,MO,H_CLEAN_HSP,9,20,71
3802,07_2022,MO,H_COMP_1,4,16,80
3803,07_2022,MO,H_COMP_2,5,15,80
3804,07_2022,MO,H_COMP_3,9,26,65
3805,07_2022,MO,H_COMP_5,20,19,61
3806,07_2022,MO,H_COMP_6,13,0,87
3807,07_2022,MO,H_COMP_7,5,44,51
3808,07_2022,MO,H_HSP_RATING,8,21,71
3809,07_2022,MO,H_QUIET_HSP,9,29,62
3810,07_2022,MO,H_RECMND,5,26,69
3811,07_2022,MS,H_CLEAN_HSP,10,16,74
3812,07_2022,MS,H_COMP_1,5,12,83
3813,07_2022,MS,H_COMP_2,5,10,85
3814,07_2022,MS,H_COMP_3,11,18,71
3815,07_2022,MS,H_COMP_5,18,16,66
3816,07_2022,MS,H_COMP_6,16,0,84
3817,07_2022,MS,H_COMP_7,6,41,53
3818,07_2022,MS,H_HSP_RATING,9,18,73
3819,07_2022,MS,H_QUIET_HSP,6,21,73
3820,07_2022,MS,H_RECMND,6,23,71
3821,07_2022,MT,H_CLEAN_HSP,10,19,71
3822,07_2022,MT,H_COMP_1,3,16,81
3823,07_2022,MT,H_COMP_2,4,13,83
3824,07_2022,MT,H_COMP_3,6,21,73
3825,07_2022,MT,H_COMP_5,15,18,67
3826,07_2022,MT,H_COMP_6,17,0,83
3827,07_2022,MT,H_COMP_7,5,42,53
3828,07_2022,MT,H_HSP_RATING,9,20,71
3829,07_2022,MT,H_QUIET_HSP,6,30,64
3830,07_2022,MT,H_RECMND,5,24,71
3831,07_2022,NC,H_CLEAN_HSP,11,18,71
3832,07_2022,NC,H_COMP_1,5,15,80
3833,07_2022,NC,H_COMP_2,5,14,81
3834,07_2022,NC,H_COMP_3,11,25,64
3835,07_2022,NC,H_COMP_5,19,19,62
3836,07_2022,NC,H_COMP_6,13,0,87
3837,07_2022,NC,H_COMP_7,6,43,51
3838,07_2022,NC,H_HSP_RATING,9,20,71
3839,07_2022,NC,H_QUIET_HSP,9,29,62
3840,07_2022,NC,H_RECMND,6,25,69
3841,07_2022,ND,H_CLEAN_HSP,9,17,74
3842,07_2022,ND,H_COMP_1,2,13,85
3843,07_2022,ND,H_COMP_2,4,10,86
3844,07_2022,ND,H_COMP_3,5,17,78
3845,07_2022,ND,H_COMP_5,14,18,68
3846,07_2022,ND,H_COMP_6,16,0,84
3847,07_2022,ND,H_COMP_7,3,38,59
3848,07_2022,ND,H_HSP_RATING,6,15,79
3849,07_2022,ND,H_QUIET_HSP,5,23,72
3850,07_2022,ND,H_RECMND,4,20,76
3851,07_2022,NE,H_CLEAN_HSP,6,14,80
3852,07_2022,NE,H_COMP_1,3,13,84
3853,07_2022,NE,H_COMP_2,3,12,85
3854,07_2022,NE,H_COMP_3,5,20,75
3855,07_2022,NE,H_COMP_5,14,19,67
3856,07_2022,NE,H_COMP_6,12,0,88
3857,07_2022,NE,H_COMP_7,3,39,58
3858,07_2022,NE,H_HSP_RATING,5,15,80
3859,07_2022,NE,H_QUIET_HSP,6,23,71
3860,07_2022,NE,H_RECMND,3,20,77
3861,07_2022,NH,H_CLEAN_HSP,8,18,74
3862,07_2022,NH,H_COMP_1,4,15,81
3863,07_2022,NH,H_COMP_2,5,16,79
3864,07_2022,NH,H_COMP_3,9,26,65
3865,07_2022,NH,H_COMP_5,18,19,63
3866,07_2022,NH,H_COMP_6,12,0,88
3867,07_2022,NH,H_COMP_7,6,43,51
3868,07_2022,NH,H_HSP_RATING,9,20,71
3869,07_2022,NH,H_QUIET_HSP,12,33,55
3870,07_2022,NH,H_RECMND,5,23,72
3871,07_2022,NJ,H_CLEAN_HSP,12,21,67
3872,07_2022,NJ,H_COMP_1,6,18,76
3873,07_2022,NJ,H_COMP_2,7,18,75
3874,07_2022,NJ,H_COMP_3,15,27,58
3875,07_2022,NJ,H_COMP_5,25,18,57
3876,07_2022,NJ,H_COMP_6,17,0,83
3877,07_2022,NJ,H_COMP_7,8,46,46
3878,07_2022,NJ,H_HSP_RATING,11,24,65
3879,07_2022,NJ,H_QUIET_HSP,15,31,54
3880,07_2022,NJ,H_RECMND,8,27,65
3881,07_2022,NM,H_CLEAN_HSP,11,17,72
3882,07_2022,NM,H_COMP_1,5,17,78
3883,07_2022,NM,H_COMP_2,6,16,78
3884,07_2022,NM,H_COMP_3,10,23,67
3885,07_2022,NM,H_COMP_5,21,18,61
3886,07_2022,NM,H_COMP_6,17,0,83
3887,07_2022,NM,H_COMP_7,8,44,48
3888,07_2022,NM,H_HSP_RATING,10,21,69
3889,07_2022,NM,H_QUIET_HSP,10,28,62
3890,07_2022,NM,H_RECMND,7,27,66
3891,07_2022,NV,H_CLEAN_HSP,12,21,67
3892,07_2022,NV,H_COMP_1,7,19,74
3893,07_2022,NV,H_COMP_2,8,18,74
3894,07_2022,NV,H_COMP_3,14,24,62
3895,07_2022,NV,H_COMP_5,23,18,59
3896,07_2022,NV,H_COMP_6,18,0,82
3897,07_2022,NV,H_COMP_7,9,44,47
3898,07_2022,NV,H_HSP_RATING,11,22,67
3899,07_2022,NV,H_QUIET_HSP,13,30,57
3900,07_2022,NV,H_RECMND,10,25,65
3901,07_2022,NY,H_CLEAN_HSP,11,20,69
3902,07_2022,NY,H_COMP_1,6,17,77
3903,07_2022,NY,H_COMP_2,6,18,76
3904,07_2022,NY,H_COMP_3,14,26,60
3905,07_2022,NY,H_COMP_5,23,18,59
3906,07_2022,NY,H_COMP_6,15,0,85
3907,07_2022,NY,H_COMP_7,7,46,47
3908,07_2022,NY,H_HSP_RATING,11,24,65
3909,07_2022,NY,H_QUIET_HSP,15,31,54
3910,07_2022,NY,H_RECMND,8,27,65
3911,07_2022,OH,H_CLEAN_HSP,9,18,73
3912,07_2022,OH,H_COMP_1,4,15,81
3913,07_2022,OH,H_COMP_2,5,16,79
3914,07_2022,OH,H_COMP_3,9,25,66
3915,07_2022,OH,H_COMP_5,19,18,63
3916,07_2022,OH,H_COMP_6,12,0,88
3917,07_2022,OH,H_COMP_7,5,42,53
3918,07_2022,OH,H_HSP_RATING,7,19,74
3919,07_2022,OH,H_QUIET_HSP,9,31,60
3920,07_2022,OH,H_RECMND,5,24,71
3921,07_2022,OK,H_CLEAN_HSP,9,17,74
3922,07_2022,OK,H_COMP_1,5,14,81
3923,07_2022,OK,H_COMP_2,5,13,82
3924,07_2022,OK,H_COMP_3,9,21,70
3925,07_2022,OK,H_COMP_5,18,18,64
3926,07_2022,OK,H_COMP_6,14,0,86
3927,07_2022,OK,H_COMP_7,6,40,54
3928,07_2022,OK,H_HSP_RATING,8,18,74
3929,07_2022,OK,H_QUIET_HSP,7,25,68
3930,07_2022,OK,H_RECMND,6,21,73
3931,07_2022,OR,H_CLEAN_HSP,7,18,75
3932,07_2022,OR,H_COMP_1,4,15,81
3933,07_2022,OR,H_COMP_2,4,15,81
3934,07_2022,OR,H_COMP_3,7,24,69
3935,07_2022,OR,H_COMP_5,16,19,65
3936,07_2022,OR,H_COMP_6,12,0,88
3937,07_2022,OR,H_COMP_7,5,42,53
3938,07_2022,OR,H_HSP_RATING,6,20,74
3939,07_2022,OR,H_QUIET_HSP,10,33,57
3940,07_2022,OR,H_RECMND,4,22,74
3941,07_2022,PA,H_CLEAN_HSP,10,18,72
3942,07_2022,PA,H_COMP_1,4,15,81
3943,07_2022,PA,H_COMP_2,5,15,80
3944,07_2022,PA,H_COMP_3,10,23,67
3945,07_2022,PA,H_COMP_5,20,18,62
3946,07_2022,PA,H_COMP_6,12,0,88
3947,07_2022,PA,H_COMP_7,6,42,52
3948,07_2022,PA,H_HSP_RATING,8,20,72
3949,07_2022,PA,H_QUIET_HSP,11,32,57
3950,07_2022,PA,H_RECMND,6,24,70
3951,07_2022,RI,H_CLEAN_HSP,8,18,74
3952,07_2022,RI,H_COMP_1,5,16,79
3953,07_2022,RI,H_COMP_2,6,15,79
3954,07_2022,RI,H_COMP_3,12,24,64
3955,07_2022,RI,H_COMP_5,21,19,60
3956,07_2022,RI,H_COMP_6,13,0,87
3957,07_2022,RI,H_COMP_7,6,43,51
3958,07_2022,RI,H_HSP_RATING,9,21,70
3959,07_2022,RI,H_QUIET_HSP,13,32,55
3960,07_2022,RI,H_RECMND,7,21,72
3961,07_2022,SC,H_CLEAN_HSP,13,19,68
3962,07_2022,SC,H_COMP_1,5,15,80
3963,07_2022,SC,H_COMP_2,5,13,82
3964,07_2022,SC,H_COMP_3,12,23,65
3965,07_2022,SC,H_COMP_5,21,18,61
3966,07_2022,SC,H_COMP_6,14,0,86
3967,07_2022,SC,H_COMP_7,7,41,52
3968,07_2022,SC,H_HSP_RATING,9,21,70
3969,07_2022,SC,H_QUIET_HSP,9,26,65
3970,07_2022,SC,H_RECMND,6,25,69
3971,07_2022,SD,H_CLEAN_HSP,7,16,77
3972,07_2022,SD,H_COMP_1,2,13,85
3973,07_2022,SD,H_COMP_2,3,10,87
3974,07_2022,SD,H_COMP_3,5,17,78
3975,07_2022,SD,H_COMP_5,13,20,67
3976,07_2022,SD,H_COMP_6,12,0,88
3977,07_2022,SD,H_COMP_7,3,39,58
3978,07_2022,SD,H_HSP_RATING,4,16,80
3979,07_2022,SD,H_QUIET_HSP,4,24,72
3980,07_2022,SD,H_RECMND,2,19,79
3981,07_2022,TN,H_CLEAN_HSP,11,18,71
3982,07_2022,TN,H_COMP_1,5,16,79
3983,07_2022,TN,H_COMP_2,5,14,81
3984,07_2022,TN,H_COMP_3,11,23,66
3985,07_2022,TN,H_COMP_5,20,19,61
3986,07_2022,TN,H_COMP_6,15,0,85
3987,07_2022,TN,H_COMP_7,7,43,50
3988,07_2022,TN,H_HSP_RATING,10,20,70
3989,07_2022,TN,H_QUIET_HSP,8,27,65
3990,07_2022,TN,H_RECMND,7,24,69
3991,07_2022,TX,H_CLEAN_HSP,9,17,74
3992,07_2022,TX,H_COMP_1,5,16,79
3993,07_2022,TX,H_COMP_2,5,14,81
3994,07_2022,TX,H_COMP_3,11,22,67
3995,07_2022,TX,H_COMP_5,20,17,63
3996,07_2022,TX,H_COMP_6,15,0,85
3997,07_2022,TX,H_COMP_7,7,40,53
3998,07_2022,TX,H_HSP_RATING,8,19,73
3999,07_2022,TX,H_QUIET_HSP,8,24,68
4000,07_2022,TX,H_RECMND,6,21,73
4001,07_2022,UT,H_CLEAN_HSP,7,16,77
4002,07_2022,UT,H_COMP_1,3,15,82
4003,07_2022,UT,H_COMP_2,3,13,84
4004,07_2022,UT,H_COMP_3,7,23,70
4005,07_2022,UT,H_COMP_5,17,19,64
4006,07_2022,UT,H_COMP_6,11,0,89
4007,07_2022,UT,H_COMP_7,5,39,56
4008,07_2022,UT,H_HSP_RATING,5,17,78
4009,07_2022,UT,H_QUIET_HSP,7,28,65
4010,07_2022,UT,H_RECMND,4,20,76
4011,07_2022,VA,H_CLEAN_HSP,10,19,71
4012,07_2022,VA,H_COMP_1,5,16,79
4013,07_2022,VA,H_COMP_2,5,16,79
4014,07_2022,VA,H_COMP_3,12,26,62
4015,07_2022,VA,H_COMP_5,20,19,61
4016,07_2022,VA,H_COMP_6,14,0,86
4017,07_2022,VA,H_COMP_7,6,44,50
4018,07_2022,VA,H_HSP_RATING,9,21,70
4019,07_2022,VA,H_QUIET_HSP,10,29,61
4020,07_2022,VA,H_RECMND,6,25,69
4021,07_2022,VT,H_CLEAN_HSP,7,16,77
4022,07_2022,VT,H_COMP_1,3,14,83
4023,07_2022,VT,H_COMP_2,3,14,83
4024,07_2022,VT,H_COMP_3,6,22,72
4025,07_2022,VT,H_COMP_5,15,18,67
4026,07_2022,VT,H_COMP_6,10,0,90
4027,07_2022,VT,H_COMP_7,4,41,55
4028,07_2022,VT,H_HSP_RATING,6,17,77
4029,07_2022,VT,H_QUIET_HSP,10,33,57
4030,07_2022,VT,H_RECMND,4,20,76
4031,07_2022,WA,H_CLEAN_HSP,8,17,75
4032,07_2022,WA,H_COMP_1,4,16,80
4033,07_2022,WA,H_COMP_2,4,15,81
4034,07_2022,WA,H_COMP_3,8,25,67
4035,07_2022,WA,H_COMP_5,18,18,64
4036,07_2022,WA,H_COMP_6,12,0,88
4037,07_2022,WA,H_COMP_7,6,42,52
4038,07_2022,WA,H_HSP_RATING,7,21,72
4039,07_2022,WA,H_QUIET_HSP,11,33,56
4040,07_2022,WA,H_RECMND,5,22,73
4041,07_2022,WI,H_CLEAN_HSP,7,16,77
4042,07_2022,WI,H_COMP_1,3,14,83
4043,07_2022,WI,H_COMP_2,4,14,82
4044,07_2022,WI,H_COMP_3,7,22,71
4045,07_2022,WI,H_COMP_5,15,19,66
4046,07_2022,WI,H_COMP_6,10,0,90
4047,07_2022,WI,H_COMP_7,4,40,56
4048,07_2022,WI,H_HSP_RATING,6,18,76
4049,07_2022,WI,H_QUIET_HSP,7,26,67
4050,07_2022,WI,H_RECMND,4,22,74
4051,07_2022,WV,H_CLEAN_HSP,8,17,75
4052,07_2022,WV,H_COMP_1,5,14,81
4053,07_2022,WV,H_COMP_2,6,14,80
4054,07_2022,WV,H_COMP_3,9,20,71
4055,07_2022,WV,H_COMP_5,19,16,65
4056,07_2022,WV,H_COMP_6,13,0,87
4057,07_2022,WV,H_COMP_7,6,42,52
4058,07_2022,WV,H_HSP_RATING,8,21,71
4059,07_2022,WV,H_QUIET_HSP,10,29,61
4060,07_2022,WV,H_RECMND,6,24,70
4061,07_2022,WY,H_CLEAN_HSP,8,17,75
4062,07_2022,WY,H_COMP_1,4,15,81
4063,07_2022,WY,H_COMP_2,5,14,81
4064,07_2022,WY,H_COMP_3,6,20,74
4065,07_2022,WY,H_COMP_5,16,18,66
4066,07_2022,WY,H_COMP_6,12,0,88
4067,07_2022,WY,H_COMP_7,5,41,54
4068,07_2022,WY,H_HSP_RATING,7,22,71
4069,07_2022,WY,H_QUIET_HSP,8,26,66
4070,07_2022,WY,H_RECMND,4,27,69
4071,07_2023,AK,H_CLEAN_HSP,7,17,76
4072,07_2023,AK,H_COMP_1,3,17,80
4073,07_2023,AK,H_COMP_2,4,15,81
4074,07_2023,AK,H_COMP_3,9,25,66
4075,07_2023,AK,H_COMP_5,16,21,63
4076,07_2023,AK,H_COMP_6,14,0,86
4077,07_2023,AK,H_COMP_7,5,46,49
4078,07_2023,AK,H_HSP_RATING,7,22,71
4079,07_2023,AK,H_QUIET_HSP,11,30,59
4080,07_2023,AK,H_RECMND,3,24,73
4081,07_2023,AL,H_CLEAN_HSP,11,18,71
4082,07_2023,AL,H_COMP_1,6,14,80
4083,07_2023,AL,H_COMP_2,5,13,82
4084,07_2023,AL,H_COMP_3,12,20,68
4085,07_2023,AL,H_COMP_5,20,17,63
4086,07_2023,AL,H_COMP_6,15,0,85
4087,07_2023,AL,H_COMP_7,6,42,52
4088,07_2023,AL,H_HSP_RATING,9,20,71
4089,07_2023,AL,H_QUIET_HSP,8,23,69
4090,07_2023,AL,H_RECMND,7,25,68
4091,07_2023,AR,H_CLEAN_HSP,10,17,73
4092,07_2023,AR,H_COMP_1,4,15,81
4093,07_2023,AR,H_COMP_2,5,12,83
4094,07_2023,AR,H_COMP_3,9,22,69
4095,07_2023,AR,H_COMP_5,19,18,63
4096,07_2023,AR,H_COMP_6,16,0,84
4097,07_2023,AR,H_COMP_7,6,41,53
4098,07_2023,AR,H_HSP_RATING,8,20,72
4099,07_2023,AR,H_QUIET_HSP,8,25,67
4100,07_2023,AR,H_RECMND,5,25,70
4101,07_2023,AZ,H_CLEAN_HSP,13,20,67
4102,07_2023,AZ,H_COMP_1,7,18,75
4103,07_2023,AZ,H_COMP_2,7,18,75
4104,07_2023,AZ,H_COMP_3,14,25,61
4105,07_2023,AZ,H_COMP_5,23,19,58
4106,07_2023,AZ,H_COMP_6,16,0,84
4107,07_2023,AZ,H_COMP_7,8,45,47
4108,07_2023,AZ,H_HSP_RATING,11,23,66
4109,07_2023,AZ,H_QUIET_HSP,13,31,56
4110,07_2023,AZ,H_RECMND,8,27,65
4111,07_2023,CA,H_CLEAN_HSP,11,19,70
4112,07_2023,CA,H_COMP_1,7,19,74
4113,07_2023,CA,H_COMP_2,8,17,75
4114,07_2023,CA,H_COMP_3,14,27,59
4115,07_2023,CA,H_COMP_5,23,19,58
4116,07_2023,CA,H_COMP_6,16,0,84
4117,07_2023,CA,H_COMP_7,8,45,47
4118,07_2023,CA,H_HSP_RATING,11,23,66
4119,07_2023,CA,H_QUIET_HSP,17,33,50
4120,07_2023,CA,H_RECMND,8,26,66
4121,07_2023,CO,H_CLEAN_HSP,9,17,74
4122,07_2023,CO,H_COMP_1,4,16,80
4123,07_2023,CO,H_COMP_2,5,15,80
4124,07_2023,CO,H_COMP_3,8,24,68
4125,07_2023,CO,H_COMP_5,18,19,63
4126,07_2023,CO,H_COMP_6,13,0,87
4127,07_2023,CO,H_COMP_7,5,40,55
4128,07_2023,CO,H_HSP_RATING,7,19,74
4129,07_2023,CO,H_QUIET_HSP,7,27,66
4130,07_2023,CO,H_RECMND,4,22,74
4131,07_2023,CT,H_CLEAN_HSP,11,20,69
4132,07_2023,CT,H_COMP_1,6,17,77
4133,07_2023,CT,H_COMP_2,6,17,77
4134,07_2023,CT,H_COMP_3,15,27,58
4135,07_2023,CT,H_COMP_5,22,19,59
4136,07_2023,CT,H_COMP_6,13,0,87
4137,07_2023,CT,H_COMP_7,7,45,48
4138,07_2023,CT,H_HSP_RATING,11,23,66
4139,07_2023,CT,H_QUIET_HSP,15,34,51
4140,07_2023,CT,H_RECMND,7,26,67
4141,07_2023,DC,H_CLEAN_HSP,15,22,63
4142,07_2023,DC,H_COMP_1,10,20,70
4143,07_2023,DC,H_COMP_2,7,15,78
4144,07_2023,DC,H_COMP_3,23,29,48
4145,07_2023,DC,H_COMP_5,29,18,53
4146,07_2023,DC,H_COMP_6,18,0,82
4147,07_2023,DC,H_COMP_7,9,46,45
4148,07_2023,DC,H_HSP_RATING,16,25,59
4149,07_2023,DC,H_QUIET_HSP,16,30,54
4150,07_2023,DC,H_RECMND,12,29,59
4151,07_2023,DE,H_CLEAN_HSP,13,22,65
4152,07_2023,DE,H_COMP_1,6,18,76
4153,07_2023,DE,H_COMP_2,7,18,75
4154,07_2023,DE,H_COMP_3,13,28,59
4155,07_2023,DE,H_COMP_5,24,20,56
4156,07_2023,DE,H_COMP_6,15,0,85
4157,07_2023,DE,H_COMP_7,8,45,47
4158,07_2023,DE,H_HSP_RATING,12,24,64
4159,07_2023,DE,H_QUIET_HSP,14,33,53
4160,07_2023,DE,H_RECMND,8,29,63
4161,07_2023,FL,H_CLEAN_HSP,12,20,68
4162,07_2023,FL,H_COMP_1,7,19,74
4163,07_2023,FL,H_COMP_2,8,18,74
4164,07_2023,FL,H_COMP_3,15,27,58
4165,07_2023,FL,H_COMP_5,26,18,56
4166,07_2023,FL,H_COMP_6,18,0,82
4167,07_2023,FL,H_COMP_7,9,44,47
4168,07_2023,FL,H_HSP_RATING,13,22,65
4169,07_2023,FL,H_QUIET_HSP,13,30,57
4170,07_2023,FL,H_RECMND,10,25,65
4171,07_2023,GA,H_CLEAN_HSP,11,19,70
4172,07_2023,GA,H_COMP_1,6,16,78
4173,07_2023,GA,H_COMP_2,6,15,79
4174,07_2023,GA,H_COMP_3,13,24,63
4175,07_2023,GA,H_COMP_5,22,18,60
4176,07_2023,GA,H_COMP_6,16,0,84
4177,07_2023,GA,H_COMP_7,7,42,51
4178,07_2023,GA,H_HSP_RATING,10,20,70
4179,07_2023,GA,H_QUIET_HSP,9,25,66
4180,07_2023,GA,H_RECMND,7,26,67
4181,07_2023,HI,H_CLEAN_HSP,7,19,74
4182,07_2023,HI,H_COMP_1,5,16,79
4183,07_2023,HI,H_COMP_2,5,16,79
4184,07_2023,HI,H_COMP_3,10,26,64
4185,07_2023,HI,H_COMP_5,20,20,60
4186,07_2023,HI,H_COMP_6,16,0,84
4187,07_2023,HI,H_COMP_7,6,46,48
4188,07_2023,HI,H_HSP_RATING,9,25,66
4189,07_2023,HI,H_QUIET_HSP,11,31,58
4190,07_2023,HI,H_RECMND,7,27,66
4191,07_2023,IA,H_CLEAN_HSP,6,16,78
4192,07_2023,IA,H_COMP_1,3,14,83
4193,07_2023,IA,H_COMP_2,4,14,82
4194,07_2023,IA,H_COMP_3,6,23,71
4195,07_2023,IA,H_COMP_5,16,20,64
4196,07_2023,IA,H_COMP_6,12,0,88
4197,07_2023,IA,H_COMP_7,4,41,55
4198,07_2023,IA,H_HSP_RATING,5,18,77
4199,07_2023,IA,H_QUIET_HSP,6,26,68
4200,07_2023,IA,H_RECMND,3,22,75
4201,07_2023,ID,H_CLEAN_HSP,7,16,77
4202,07_2023,ID,H_COMP_1,3,15,82
4203,07_2023,ID,H_COMP_2,3,14,83
4204,07_2023,ID,H_COMP_3,6,23,71
4205,07_2023,ID,H_COMP_5,16,19,65
4206,07_2023,ID,H_COMP_6,12,0,88
4207,07_2023,ID,H_COMP_7,4,41,55
4208,07_2023,ID,H_HSP_RATING,6,18,76
4209,07_2023,ID,H_QUIET_HSP,7,27,66
4210,07_2023,ID,H_RECMND,4,22,74
4211,07_2023,IL,H_CLEAN_HSP,10,18,72
4212,07_2023,IL,H_COMP_1,6,16,78
4213,07_2023,IL,H_COMP_2,6,16,78
4214,07_2023,IL,H_COMP_3,12,25,63
4215,07_2023,IL,H_COMP_5,21,19,60
4216,07_2023,IL,H_COMP_6,15,0,85
4217,07_2023,IL,H_COMP_7,7,43,50
4218,07_2023,IL,H_HSP_RATING,10,21,69
4219,07_2023,IL,H_QUIET_HSP,10,29,61
4220,07_2023,IL,H_RECMND,7,27,66
4221,07_2023,IN,H_CLEAN_HSP,8,19,73
4222,07_2023,IN,H_COMP_1,4,17,79
4223,07_2023,IN,H_COMP_2,5,16,79
4224,07_2023,IN,H_COMP_3,9,25,66
4225,07_2023,IN,H_COMP_5,21,19,60
4226,07_2023,IN,H_COMP_6,13,0,87
4227,07_2023,IN,H_COMP_7,5,43,52
4228,07_2023,IN,H_HSP_RATING,8,19,73
4229,07_2023,IN,H_QUIET_HSP,9,30,61
4230,07_2023,IN,H_RECMND,5,24,71
4231,07_2023,KS,H_CLEAN_HSP,7,16,77
4232,07_2023,KS,H_COMP_1,3,15,82
4233,07_2023,KS,H_COMP_2,4,12,84
4234,07_2023,KS,H_COMP_3,6,22,72
4235,07_2023,KS,H_COMP_5,16,18,66
4236,07_2023,KS,H_COMP_6,14,0,86
4237,07_2023,KS,H_COMP_7,4,39,57
4238,07_2023,KS,H_HSP_RATING,6,17,77
4239,07_2023,KS,H_QUIET_HSP,6,26,68
4240,07_2023,KS,H_RECMND,3,22,75
4241,07_2023,KY,H_CLEAN_HSP,10,17,73
4242,07_2023,KY,H_COMP_1,5,16,79
4243,07_2023,KY,H_COMP_2,6,14,80
4244,07_2023,KY,H_COMP_3,11,24,65
4245,07_2023,KY,H_COMP_5,20,17,63
4246,07_2023,KY,H_COMP_6,15,0,85
4247,07_2023,KY,H_COMP_7,6,42,52
4248,07_2023,KY,H_HSP_RATING,10,21,69
4249,07_2023,KY,H_QUIET_HSP,9,29,62
4250,07_2023,KY,H_RECMND,7,26,67
4251,07_2023,LA,H_CLEAN_HSP,9,15,76
4252,07_2023,LA,H_COMP_1,5,12,83
4253,07_2023,LA,H_COMP_2,4,11,85
4254,07_2023,LA,H_COMP_3,10,20,70
4255,07_2023,LA,H_COMP_5,18,15,67
4256,07_2023,LA,H_COMP_6,14,0,86
4257,07_2023,LA,H_COMP_7,6,37,57
4258,07_2023,LA,H_HSP_RATING,8,17,75
4259,07_2023,LA,H_QUIET_HSP,6,21,73
4260,07_2023,LA,H_RECMND,5,22,73
4261,07_2023,MA,H_CLEAN_HSP,11,21,68
4262,07_2023,MA,H_COMP_1,5,17,78
4263,07_2023,MA,H_COMP_2,6,16,78
4264,07_2023,MA,H_COMP_3,13,28,59
4265,07_2023,MA,H_COMP_5,22,19,59
4266,07_2023,MA,H_COMP_6,12,0,88
4267,07_2023,MA,H_COMP_7,7,43,50
4268,07_2023,MA,H_HSP_RATING,10,23,67
4269,07_2023,MA,H_QUIET_HSP,17,33,50
4270,07_2023,MA,H_RECMND,7,24,69
4271,07_2023,MD,H_CLEAN_HSP,12,22,66
4272,07_2023,MD,H_COMP_1,7,19,74
4273,07_2023,MD,H_COMP_2,7,17,76
4274,07_2023,MD,H_COMP_3,16,28,56
4275,07_2023,MD,H_COMP_5,25,19,56
4276,07_2023,MD,H_COMP_6,16,0,84
4277,07_2023,MD,H_COMP_7,8,45,47
4278,07_2023,MD,H_HSP_RATING,12,24,64
4279,07_2023,MD,H_QUIET_HSP,13,31,56
4280,07_2023,MD,H_RECMND,9,28,63
4281,07_2023,ME,H_CLEAN_HSP,10,20,70
4282,07_2023,ME,H_COMP_1,4,14,82
4283,07_2023,ME,H_COMP_2,4,15,81
4284,07_2023,ME,H_COMP_3,8,24,68
4285,07_2023,ME,H_COMP_5,17,19,64
4286,07_2023,ME,H_COMP_6,13,0,87
4287,07_2023,ME,H_COMP_7,5,43,52
4288,07_2023,ME,H_HSP_RATING,8,20,72
4289,07_2023,ME,H_QUIET_HSP,10,33,57
4290,07_2023,ME,H_RECMND,5,24,71
4291,07_2023,MI,H_CLEAN_HSP,11,20,69
4292,07_2023,MI,H_COMP_1,5,15,80
4293,07_2023,MI,H_COMP_2,5,17,78
